pid,label,label_en,label_es,section,genre,claimed_genre_en,claimed_genre_es,link,access,status,language,creators,stewards,blurb,blurb_en,blurb_es,related_to,sub_collections,open_data,added_by,twitter,census_year,notes,order,layout,collection,thumbnail,full
cds127,Slave Revolt in Jamaica,,Revuelta esclava en Jamaica,Maps & Visualizations,Maps,maps,mapas,http://revolt.axismaps.com,open,Active,en,Vincent Brown,,"This animated thematic map narrates the spatial history of the greatest slave insurrection in the eighteenth century British Empire. To teachers and researchers, the presentation offers a carefully curated archive of key documentary evidence. To all viewers, the map suggests an argument about the strategies of the rebels and the tactics of counterinsurgency, about the importance of the landscape to the course of the uprising, and about the difficulty of representing such events cartographically with available sources.",,"Este mapa temático animado narra la historia espacial de la mayor insurrección de esclavos en el Imperio Británico del siglo XVIII. Para los maestros e investigadores, la presentación ofrece un archivo cuidadosamente curado de evidencia documental clave. Para el público en general, el mapa propone un argumento sobre las estrategias de los rebeldes y las tácticas de la contrainsurgencia, sobre la importancia del paisaje al curso del levantamiento, y sobre la dificultad de representar tales eventos cartográficamente con fuentes disponibles.",,,,Kaiama L. Glover,@inthewhirld,2020,,031,caridischo_item,main,/img/derivatives/simple/cds127/thumbnail.jpg,/img/derivatives/simple/cds127/fullwidth.jpg
cds128,Le Passe-Temps,The Hobby,El pasatiempo,Periodicals & Blogs,Blogs,a blog,un blog,https://tanlistwa.com/,open,Active,"en,fr",Jessica Pierre-Louis,,"Beyond the services I offer on <em>Tan Listwa</em>, I wanted to share my research on the history and heritage of the Caribbean through my own discoveries: the pleasure of getting hold of an unknown archive, the excitement of discovering a story, the jubilation of reading between the lines, the frenzy of data accumulation and analysis, the satisfaction of better understanding the human past. So I created the blog <em>Le Passe-temps</em>: a space to exchange cool web links, to tell you historical anecdotes, to marvel at archives and heritage, to know our ancestors and not to forget their history.",,"Más allá de los servicios que ofrezco en <em>Tan Listwa</em>, quería compartir mi investigación sobre la historia y el patrimonio del Caribe a través de mis propios descubrimientos: el placer de hacerme con un archivo desconocido, la emoción de descubrir una historia, el júbilo de leer entre las líneas, el frenesí de la acumulación y el análisis de datos, la satisfacción de comprender mejor el pasado humano. Así que creé el blog </em>Le Passe-temps</em>: un espacio para intercambiar interesantes enlaces web, contarte anécdotas históricas, maravillarte con los archivos y el patrimonio, conocer a nuestros antepasados ​​y no olvidar su historia.",,,,,,2020,,032,caridischo_item,main,/img/derivatives/simple/cds128/thumbnail.jpg,/img/derivatives/simple/cds128/fullwidth.jpg
cds129,Ramble Bahamas,,Divagar las Bahamas,Maps & Visualizations,Maps,a tour,un paseo,http://ramblebahamas.org,open,Active,en,"Tracey Thompson, Jessica Dawson",The Oral & Public History Institute of the University of The Bahamas,"“From Dat Time”: The Oral & Public History Institute of the University of The Bahamas invites you to explore Ramble Bahamas. The site can be explored by browsing individual stories, browsing Rambles, or through interacting with the map. Each place-based story includes a narrative which centers on an historically significant site or object.",,"&quot;Desde aquel tiempo&quot;: el Instituto Oral & Historia Pública de la Universidad de las Bahamas lo invita a explorar Bahamas Ramble. El sitio se puede explorar mediante la navegación por historias individuales, navegando divisas o mediante la interacción con el mapa. Cada historia basada en el lugar incluye una narrativa que se centra en un sitio u objeto históricamente significativo.",,,,Kaiama L. Glover,@inthewhirld,2020,,033,caridischo_item,main,/img/derivatives/simple/cds129/thumbnail.jpg,/img/derivatives/simple/cds129/fullwidth.jpg
cds13,A Colony in Crisis,,Una colonia en crisis,Collections & Curations,Thematic Curations,a curation and translations,una curación y traducciones,https://colonyincrisis.lib.umd.edu,open,Active,"en,ht","Abby R. Broughton, Kelsey Corlett-Rivera, Nathan H. Dize, Brittany de Gail",Vanderbilt University,The website is designed to provide online access to both the French originals and the English translations of key primary sources dealing with the grain shortage faced by the colony of Saint-Domingue in 1789,,Este sitio web está diseñado para proporcionar acceso en línea a los originales franceses y las traducciones al inglés de las fuentes principales que tratan la escasez de grano que enfrentó la colonia de Saint-Domingue en 1789.,,,,Kaiama L. Glover,@inthewhirld,2020,,034,caridischo_item,main,/img/derivatives/simple/cds13/thumbnail.jpg,/img/derivatives/simple/cds13/fullwidth.jpg
cds130,Radio Haiti Archive (Radio Haïti-Inter),,Archivo de radio Haití (Radio Haïti-Inter),Collections & Curations,Thematic Curations,a digital collection,una colección digital,https://repository.duke.edu/dc/radiohaiti,open,Active,"en,ht,fr","Laura Wagner, Craig Breaden, Tanya Thomas, Krystelle Rocourt, Catherine Farmer, Eline Roilllet, Duke Libraries",Duke University (Rubenstein Library),"Complete audio archive of Haiti's first and most prominent independent radio station, Radio Haïti-Inter (Jean L. Dominique and Michèle Montas). Funded by the National Endowment for the Humanities and the Council on Library and Information Resources",,"Archivo de audio completo de la primera y más prominente estación de radio independiente de Haití, Radio Haïti-Inter (Jean L. Dominique y Michèle Montas). Financiado por el Fondo Nacional para las Humanidades y el Consejo de Recursos de Biblioteca e Información (E.E.U.U.).",cds136,,,Laura Wagner,,2020,,035,caridischo_item,main,/img/derivatives/simple/cds130/thumbnail.jpg,/img/derivatives/simple/cds130/fullwidth.jpg
cds131,Repeating Islands,,Las islas que se repiten,Periodicals & Blogs,Blogs,a blog,un blog,https://repeatingislands.com/,open,Active,en,"Ivette Romero-Cesareo, Lisa Paravisini-Gebert",,"News and commentary on Caribbean culture, literature, and the arts",,"Noticias y comentarios sobre la cultura del Caribe, la literatura y las artes.",,,,Roopika Risam,@roopikarisam,2020,,036,caridischo_item,main,/img/derivatives/simple/cds131/thumbnail.jpg,/img/derivatives/simple/cds131/fullwidth.jpg
cds132,The Barbados Synagogue Restoration Project,,Proyecto de restauración de la sinagoga de Barbados,Collections & Curations,Thematic Curations,a collection,una colección,https://dloc.com/collections/ibsrp,open,Active,en,"Amalia S. Levi, Digital Library of the Caribbean",Digital Library of the Caribbean,"Digitized archives from the restoration works of the &quot;Nidhe Israel&quot; Synagogue in Bridgetown, Barbados.",,"Archivos digitalizados de las obras de restauración de la sinagoga &quot;Nidhe Israel&quot; en Bridgetown, Barbados.",cds31,,,Amalia S. Levi,@amaliasl,2020,,037,caridischo_item,main,/img/derivatives/simple/cds132/thumbnail.jpg,/img/derivatives/simple/cds132/fullwidth.jpg
cds133,The Barbados Mercury and Bridgetown Gazette,,El Barbados Mercury y Bridgetown Gazette,Collections & Curations,Thematic Curations,public workshops,talleres públicos,https://barbadosmercury.wordpress.com/the-barbados-mercury-and-bridgetown-gazette/,open,Active,en,Amalia S. Levi,The HeritEdge Collection,The Barbados Mercury and Bridgetown Gazette ​was ​printed​ ​bi-weekly​ ​in​ ​Barbados. The Department of​ ​Archives holds ​the​ ​most​ ​complete​ ​set​ ​of​ ​volumes​ ​of​ ​​The Gazette (20 volumes covering 28 years between 1783-1848).,,La gaceta Barbados Mercury y Bridgetown se imprimió bi-semanalmente en Barbados (1783–1848). El Departamento de Archivos sostiene el conjunto más completo de volúmenes de la gaceta (20 volúmenes).,,,,Roopika Risam,@roopikarisam,2020,,038,caridischo_item,main,/img/derivatives/simple/cds133/thumbnail.jpg,/img/derivatives/simple/cds133/fullwidth.jpg
cds134,Oliwon Lakarayib,Around the Caribbean,Alrededor del Caribe,Cabinet of Wonders,Sui Generis,une plateforme numérique,una plataforma digital,http://oliwonlakarayib.com/,open,Active,fr,Elsa Juston,,"Our digital platform dedicated to the Caribbean. Each month, videos and podcasts in history, geography, humanities and social sciences.",,"Nuestra plataforma digital dedicada al Caribe. Cada mes, videos y podcasts en historia, geografía, humanidades y ciencias sociales.",,,,,,2020,,039,caridischo_item,main,/img/derivatives/simple/cds134/thumbnail.jpg,/img/derivatives/simple/cds134/fullwidth.jpg
cds135,The Black British Map,,El mapa negro británico,Maps & Visualizations,Maps,maps,mapas,https://theblackbritishmap.wordpress.com/,open,In Development,en,Liberty Martin,,"A map of Black British protests, uprisings and battles throughout the 20th century",,"Un mapa de protestas británicas negras, levantamientos y batallas a lo largo del siglo XX.",,,,Liberty Martin,,2020,From The Caribbean Digital seminar,040,caridischo_item,main,/img/derivatives/simple/cds135/thumbnail.jpg,/img/derivatives/simple/cds135/fullwidth.jpg
cds136,Radio Haiti (Pilot site),,Radio Haití (sitio piloto),Collections & Curations,Thematic Curations,a digital collection,una colección digital,http://radiohaitilives.com/,open,Active,"en,ht,fr","Laura Wagner, Meagan Bonnell, Laurent Dubois",Duke University (Forum for Scholars and Publics),"Pilot website for the Radio Haiti project, created by the Forum for Scholars and Publics before the bulk of the collection was digitized",,"Sitio web piloto para el proyecto Radio Haití, creado por el Foro para académicos y públicos antes de que se digitalice la mayor parte de la colección.",cds130,,,Kaiama L. Glover,@inthewhirld,2020,edited by Laura Wagner,041,caridischo_item,main,/img/derivatives/simple/cds136/thumbnail.jpg,/img/derivatives/simple/cds136/fullwidth.jpg
cds137,Saint-Domingue Lost: Imperial French Narratives of the Haitian Revolution,,Saint-Domingue perdió: Narrativas francesas imperiales de la revolución haitiana,Collections & Curations,Thematic Curations,a multimedia exhibit,una exposición multimedia,https://scalar.usc.edu/works/saint-domingue-lost-imperial-french-narratives-of-the-haitian-revolution/index,open,Stable,"en,fr","Andrew Blank, Morgan Cornacchini, Nathan H. Dize, Porter Geer, Paul Miller, Mikael Reijonen, Claire Weinstein, Elisabeth Zak",,"The Spring 2018 Vanderbilt’s FREN 3621: Enlightenment and Revolution course explores the historical forces, motivating ideas and consequences relating to the events of the French revolutionary period of 1789-1794 and the Haitian revolutionary period of 1791-1804.",,"El curso de Vanderbilt FREN 3621: Enlightenment and Revolution (Francés 3621: Esclarecimiento y revolución), en el semestre primavera del 2018, se propuso explorar las fuerzas históricas, las ideas motoras y las consecuencias relacionadas con los eventos del período revolucionario francés de 1789-1794 y el período revolucionario haitiano de 1791-1804.",,,,,,2020,,042,caridischo_item,main,/img/derivatives/simple/cds137/thumbnail.jpg,/img/derivatives/simple/cds137/fullwidth.jpg
